account_id,system_question_category_id,content_question,meta_description,content_question_id,content_answer,privacy,parameterize_name
1,4,"I have bought a car 1.5 month back (bought with STA evaluation graded B) and after using for 1.5 months the car displayed many signs of problems. Firstly, the air con produce loud noises and it is not cold. Secondly, the ignition coil is damaged. Thirdly, they sold me car with 20% left brake pads and 2 missing speakers which i found out after a month on top of the wear and tear issues. Can the air con and ignition (or any other engine) issues be claimed under lemon law? Dealer is pushing blame around and challenging to discuss with invalid reasons.","Firstly, if the STA report includes any of the defects that you mentioned, then you are not protected under lemon law. ... read more answers",73,"Firstly, if the STA report includes any of the defects that you mentioned, then you are not protected under lemon law. Brake pads definitely belongs to the wear & tear category. Missing speakers is also not covered. As for the aircon & ignition coil problem, it is a grey area, but it should be under lemon law. I suggest you file a report with CASE and let them sort it out for you.",1,general
1,1,What should I do if I agree with the quote but unable to do immediate transfer.,Our standard SOP requires you to handover the transaction pin to our partner upon handover of vehicle which is usually ... read more answers,74,"Our standard SOP requires you to handover the transaction pin to our partner upon handover of vehicle which is usually within 1 week of initial deposit. For special circumstances, you will need to negotiate with our partners on a case by case basis.",1,sell-car
1,3,I want to export my car to Malaysia for my own use. How should I do it and what are the fees?,There is no way to do this legally.,75,There is no way to do this legally.,1,scrap-export-car
1,2,What is balloon scheme?,The Balloon Scheme is actually a loan option that helps a potential car buyer reduce initial down payment. It can go as... read more answers,76,"The Balloon Scheme is actually a loan option that helps a potential car buyer reduce initial down payment. It can go as low as 20%! However, it also means that by the 7th year, your PARF value will wiped out, which you may have to potentially pay in cash. Another thing to note will be that usually, under the Balloon Scheme, interest rates will be higher.",1,buy-car
1,1,How does car trade-in works?,"Trade-in happens when you sell your old car, and buy your new car, usually, only with the same dealer. During a trade-i... read more answers",77,"Trade-in happens when you sell your old car, and buy your new car, usually, only with the same dealer. During a trade-in, the dealer buys your old car, and uses this amount to offset from the price of the new car that you are going to buy from him.  Trade-in can be one of the fastest and easiest way to buy and sell your car. However, you may not be getting the best price for the old car you are selling. It is always better to have a second opinion, either by asking other dealers or through independent quotation platforms like Motorist.sg.   Also, as you have to buy and sell from the same dealer, you are likely to have limited options for your new car. With Motorist.sg, now you more choices and our consultants will help you pair up with our partners to get the best deal!",1,sell-car
1,1,I want to use motorist.sg to sell my car. What is the transaction process between me and motorist.sg and me and the car dealer?,"You can send in your enquiry via www.motorist.sg/sell-car. You only need to fill up your name, contact number and vehic... read more answers",78,"You can send in your enquiry via www.motorist.sg/sell-car. You only need to fill up your name, contact number and vehicle number. It is that simple and takes just one minute!   Motorist.sg has a network of LTA-certified dealers, who will bid for your vehicle in the next 24 hours. Our friendly sales consultant will then contact you and update you on the highest offers from our network.   If you are happy with the offer, we will proceed to set up an appointment for you and our dealer. Our dealers can go down to your preferred location at your convenience to view your vehicle. If you are keen to accept the final offer, you will be given a deposit after signing the purchase agreement. They will also help you with your outstanding loan settlement and the required LTA documentations.   It's convenient, hassle-free and we have transactions that were completed as quickly as within 48 hours!",1,sell-car
1,1,"How fast can I receive payment, if I sell my vehicle via Motorist.sg?","Payment is usually made immediately to you during the handover of the vehicle, either with Cash, Cheque or Cashier Orde... read more answers",79,"Payment is usually made immediately to you during the handover of the vehicle, either with Cash, Cheque or Cashier Order. All paperwork will also be handled by our partners, on your behalf. So that it is a simple and hassle-free process for you!",1,sell-car
1,4,Will my LTA Transaction PIN expire?,"As from 26 November 2018 onwards, the Land Transport Authority (LTA) will be doing away with Transactions Pins (TPINs) ... read more answers",80,It will not expire unless you reapply for a new pin or terminate the current pin via LTA.  It is highly recommended for you to apply for a Transaction PIN only when you are ready to sell or scrap/de-register your vehicle. This is to prevent any misuse and also losing the PIN.  Do note that the Transaction PIN is only available for a ONE time usage and expires immediately upon successful transaction.,1,general
1,4,Will my LTA Transaction PIN expire?,"As from 26 November 2018 onwards, the Land Transport Authority (LTA) will be doing away with Transactions Pins (TPINs) ... read more answers",80,"As from 26 November 2018 onwards, the Land Transport Authority (LTA) will be doing away with Transactions Pins (TPINs) for the following LTA vehicle-related transactions: Transfer of Vehicle Ownership, Transfer of TCOE, Transfer of Rebate, and the Deregistration of Vehicle.  Now, instead of the TPIN, vehicle owners and businesses will need to use their SingPass/CorpPass 2FA to confirm and complete these transactions.  www.motorist.sg/article/310/lta-singpass-vehicle-transfer-and-deregistration-a-step-by-step-guide  Above is a comprehensive step-by-step article on how to perform LTA vehicle-related transactions with your SingPass/CorpPass.",1,general
1,3,Can I export my car if the car is already de-registered?,"The de-registered vehicle must either be scrapped at an LTA Appointed Scrapyard, temporarily stored at an LTA Appointed... read more answers",81,"The de-registered vehicle must either be scrapped at an LTA Appointed Scrapyard, temporarily stored at an LTA Appointed Export Processing Zone pending export, or exported out of Singapore. Proof of disposal of the de-registered vehicle must be submitted to the LTA.  You would be required to send the vehicle to an LTA Appointed EPZ for temporary storage pending export. The vehicle will be de-registered upon acceptance by the EPZ Export Processing Zones (EPZ)   Tow it to an LTA Appointed EPZ with the following documents:  (i) Duly completed de-registration application form (Form D01); and  (ii) Original NRIC (Singaporean, Singapore PRs & Malaysian) or Passport (foreigner other than Malaysian) of the submitter.",1,scrap-export-car
1,2,"What is the government rebate known as the Carbon Emissions-Based Vehicle Scheme(CEVS), when I buy a hybrid-electric car?",The Carbon Emissions-Based Vehicle Scheme(CEVS) was launched to encourage the adoption of cars that are more eco-friend... read more answers,82,"The Carbon Emissions-Based Vehicle Scheme(CEVS) was launched to encourage the adoption of cars that are more eco-friendly. The amount of rebate depends on your car's carbon emission.  The rebate comes in the form of an ARF rebate, and therefore, reduces your PARF rebate. Do note that no matter how much the rebate is, you will need to have a minimum ARF payable of $5,000.  You can find the CEVS rebate table here: https://www.lta.gov.sg/apps/news/page.aspx?c=2&id=8aa03b88-409f-4852-b2df-09077e101468",1,buy-car
